sampleId	accession	fq
CGG_2_18531	CGG_2_18531-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1A_ACAGTG-CGCTTG_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1A_ACAGTG-CGCTTG_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1B_GGCTAC-CGCTTG_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-004	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1B_GGCTAC-CGCTTG_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-005	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1C_CATCGT-CGCTTG_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-006	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1C_CATCGT-CGCTTG_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-007	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1D_TTGAAC-CGCTTG_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-008	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1D_TTGAAC-CGCTTG_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-009	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1E_TAGCTT-CGTCAG_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-010	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1E_TAGCTT-CGTCAG_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-011	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1F_CGTATA-CGTCAG_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-012	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1F_CGTATA-CGTCAG_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-013	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1G_CGCTAT-CGTCAG_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-014	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1G_CGCTAT-CGTCAG_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-015	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1H_GACGAC-CGTCAG_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-016	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1H_GACGAC-CGTCAG_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-017	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1I_CTATCA-GACGTA_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-018	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1I_CTATCA-GACGTA_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-019	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1J_ACGCAT-GACGTA_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-020	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1J_ACGCAT-GACGTA_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-021	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1K_TGACGT-GACGTA_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-022	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1K_TGACGT-GACGTA_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-023	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1L_CATAGA-GACGTA_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-024	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1L_CATAGA-GACGTA_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-025	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1M_GTGTAT-AGCTCT_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-026	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1M_GTGTAT-AGCTCT_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-027	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1N_CAGCTA-AGCTCT_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-028	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1N_CAGCTA-AGCTCT_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-029	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1O_ACATAC-AGCTCT_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-030	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1O_ACATAC-AGCTCT_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-031	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1P_TGAGCC-AGCTCT_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-032	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1P_TGAGCC-AGCTCT_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-033	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-034	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_002.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-035	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_003.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-036	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_004.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-037	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_005.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-038	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_006.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-039	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_007.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-040	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_008.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-041	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_009.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-042	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_010.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-043	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_011.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-044	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_012.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-045	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_013.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-046	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_014.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-047	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_015.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-048	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_016.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-049	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_017.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-050	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_018.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-051	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_019.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-052	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_020.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-053	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_021.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-054	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_022.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-055	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_023.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-056	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_024.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-057	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_025.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-058	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_026.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-059	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_027.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-060	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_028.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-061	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_029.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-062	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L006_R1_030.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-063	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-064	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_002.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-065	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_003.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-066	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_004.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-067	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_005.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-068	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_006.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-069	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_007.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-070	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_008.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-071	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_009.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-072	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_010.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-073	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_011.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-074	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_012.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-075	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_013.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-076	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_014.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-077	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_015.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-078	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_016.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-079	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_017.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-080	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_018.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-081	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_019.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-082	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_020.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-083	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_021.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-084	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_022.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-085	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_023.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-086	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_024.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-087	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_025.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-088	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_026.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-089	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_027.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-090	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_028.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-091	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_029.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-092	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1Q_ACAGTG-CGTCAG_L007_R1_030.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-093	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-094	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_002.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-095	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_003.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-096	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_004.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-097	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_005.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-098	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_006.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-099	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_007.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-100	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_008.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-101	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_009.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-102	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_010.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-103	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_011.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-104	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_012.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-105	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_013.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-106	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_014.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-107	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_015.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-108	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_016.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-109	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_017.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-110	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L006_R1_018.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-111	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_001.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-112	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_002.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-113	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_003.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-114	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_004.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-115	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_005.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-116	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_006.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-117	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_007.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-118	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_008.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-119	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_009.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-120	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_010.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-121	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_011.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-122	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_012.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-123	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_013.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-124	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_014.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-125	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_015.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-126	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_016.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-127	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_017.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-128	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_018.trim.fq.gz
CGG_2_18531	CGG_2_18531-lib-129	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MJSU_CGG2_018531_C2_S1R_GCCAAT-GACGTA_L007_R1_019.trim.fq.gz
